experiment,problem,approach,size,instance_id,run_id,technical_success,failure_type,feasible,reported_objective,recomputed_objective,gurobi_objective,optimality_gap_pct,runtime_seconds,llm_runtime_seconds,solver_runtime_seconds,debug_iterations,final_solution,source_file
cot,SMTWTP,CoT,5,smtwtp_n5_inst2,9,True,,True,1542,1542.0,1542.0,0.0,,,,,"[2, 3, 0, 4, 1]",data/results/direct_cot/smtwtp/smtwtp_n5_inst2_run9.json
cot,SMTWTP,CoT,5,smtwtp_n5_inst3,1,True,,True,328,328.0,182.0,80.21978021978022,,,,,"[1, 2, 4, 0, 3]",data/results/direct_cot/smtwtp/smtwtp_n5_inst3_run1.json
cot,SMTWTP,CoT,5,smtwtp_n5_inst3,10,True,,True,328,328.0,182.0,80.21978021978022,,,,,"[1, 2, 4, 0, 3]",data/results/direct_cot/smtwtp/smtwtp_n5_inst3_run10.json
cot,SMTWTP,CoT,5,smtwtp_n5_inst3,2,True,,True,328,328.0,182.0,80.21978021978022,,,,,"[1, 2, 4, 0, 3]",data/results/direct_cot/smtwtp/smtwtp_n5_inst3_run2.json
cot,SMTWTP,CoT,5,smtwtp_n5_inst3,3,True,,True,328,328.0,182.0,80.21978021978022,,,,,"[1, 2, 4, 0, 3]",data/results/direct_cot/smtwtp/smtwtp_n5_inst3_run3.json
cot,SMTWTP,CoT,5,smtwtp_n5_inst3,4,True,,True,328,328.0,182.0,80.21978021978022,,,,,"[1, 2, 4, 0, 3]",data/results/direct_cot/smtwtp/smtwtp_n5_inst3_run4.json
cot,SMTWTP,CoT,5,smtwtp_n5_inst3,5,True,,True,328,328.0,182.0,80.21978021978022,,,,,"[1, 2, 4, 0, 3]",data/results/direct_cot/smtwtp/smtwtp_n5_inst3_run5.json
cot,SMTWTP,CoT,5,smtwtp_n5_inst3,6,True,,True,328,328.0,182.0,80.21978021978022,,,,,"[1, 2, 4, 0, 3]",data/results/direct_cot/smtwtp/smtwtp_n5_inst3_run6.json
cot,SMTWTP,CoT,5,smtwtp_n5_inst3,7,True,,True,328,328.0,182.0,80.21978021978022,,,,,"[1, 2, 4, 0, 3]",data/results/direct_cot/smtwtp/smtwtp_n5_inst3_run7.json
cot,SMTWTP,CoT,5,smtwtp_n5_inst3,8,True,,True,328,328.0,182.0,80.21978021978022,,,,,"[1, 2, 4, 0, 3]",data/results/direct_cot/smtwtp/smtwtp_n5_inst3_run8.json
cot,SMTWTP,CoT,5,smtwtp_n5_inst3,9,True,,True,328,328.0,182.0,80.21978021978022,,,,,"[1, 2, 4, 0, 3]",data/results/direct_cot/smtwtp/smtwtp_n5_inst3_run9.json
cot,SMTWTP,CoT,5,smtwtp_n5_inst4,1,True,,True,552,552.0,552.0,0.0,,,,,"[0, 2, 1, 4, 3]",data/results/direct_cot/smtwtp/smtwtp_n5_inst4_run1.json
cot,SMTWTP,CoT,5,smtwtp_n5_inst4,10,True,,True,552,552.0,552.0,0.0,,,,,"[0, 2, 1, 4, 3]",data/results/direct_cot/smtwtp/smtwtp_n5_inst4_run10.json
cot,SMTWTP,CoT,5,smtwtp_n5_inst4,2,True,,True,552,552.0,552.0,0.0,,,,,"[0, 2, 1, 4, 3]",data/results/direct_cot/smtwtp/smtwtp_n5_inst4_run2.json
cot,SMTWTP,CoT,5,smtwtp_n5_inst4,3,True,,True,552,552.0,552.0,0.0,,,,,"[0, 2, 1, 4, 3]",data/results/direct_cot/smtwtp/smtwtp_n5_inst4_run3.json
cot,SMTWTP,CoT,5,smtwtp_n5_inst4,4,True,,True,552,552.0,552.0,0.0,,,,,"[0, 2, 1, 4, 3]",data/results/direct_cot/smtwtp/smtwtp_n5_inst4_run4.json
cot,SMTWTP,CoT,5,smtwtp_n5_inst4,5,True,,True,552,552.0,552.0,0.0,,,,,"[0, 2, 1, 4, 3]",data/results/direct_cot/smtwtp/smtwtp_n5_inst4_run5.json
cot,SMTWTP,CoT,5,smtwtp_n5_inst4,6,True,,True,552,552.0,552.0,0.0,,,,,"[0, 2, 1, 4, 3]",data/results/direct_cot/smtwtp/smtwtp_n5_inst4_run6.json
cot,SMTWTP,CoT,5,smtwtp_n5_inst4,7,True,,True,552,552.0,552.0,0.0,,,,,"[0, 2, 1, 4, 3]",data/results/direct_cot/smtwtp/smtwtp_n5_inst4_run7.json
cot,SMTWTP,CoT,5,smtwtp_n5_inst4,8,True,,True,552,552.0,552.0,0.0,,,,,"[0, 2, 1, 4, 3]",data/results/direct_cot/smtwtp/smtwtp_n5_inst4_run8.json
cot,SMTWTP,CoT,5,smtwtp_n5_inst4,9,True,,True,552,552.0,552.0,0.0,,,,,"[0, 2, 1, 4, 3]",data/results/direct_cot/smtwtp/smtwtp_n5_inst4_run9.json
cot,SICLSP,CoT,10,siclsp_T10_inst0,1,True,,False,2979,,2745.0,,,,,,"{""1"": 33, ""2"": 50, ""3"": 34, ""4"": 22, ""5"": 30, ""6"": 36, ""7"": 50, ""8"": 27, ""9"": 22, ""10"": 42}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst0_run1.json
cot,SICLSP,CoT,10,siclsp_T10_inst0,10,True,,False,2970,,2745.0,,,,,,"{""1"": 33, ""2"": 50, ""3"": 34, ""4"": 25, ""5"": 33, ""6"": 36, ""7"": 50, ""8"": 29, ""9"": 24, ""10"": 42}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst0_run10.json
cot,SICLSP,CoT,10,siclsp_T10_inst0,2,True,,False,2970,,2745.0,,,,,,"{""1"": 33, ""2"": 50, ""3"": 34, ""4"": 22, ""5"": 30, ""6"": 36, ""7"": 50, ""8"": 27, ""9"": 22, ""10"": 42}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst0_run2.json
cot,SICLSP,CoT,10,siclsp_T10_inst0,3,True,,False,2970,,2745.0,,,,,,"{""1"": 33, ""2"": 50, ""3"": 34, ""4"": 25, ""5"": 33, ""6"": 36, ""7"": 50, ""8"": 29, ""9"": 24, ""10"": 42}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst0_run3.json
cot,SICLSP,CoT,10,siclsp_T10_inst0,4,True,,False,2970,,2745.0,,,,,,"{""1"": 33, ""2"": 50, ""3"": 34, ""4"": 25, ""5"": 33, ""6"": 36, ""7"": 50, ""8"": 29, ""9"": 24, ""10"": 42}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst0_run4.json
cot,SICLSP,CoT,10,siclsp_T10_inst0,5,True,,False,3034,,2745.0,,,,,,"{""1"": 36, ""2"": 47, ""3"": 41, ""4"": 18, ""5"": 39, ""6"": 30, ""7"": 50, ""8"": 27, ""9"": 22, ""10"": 42}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst0_run5.json
cot,SICLSP,CoT,10,siclsp_T10_inst0,6,True,,False,2970,,2745.0,,,,,,"{""1"": 33, ""2"": 50, ""3"": 34, ""4"": 25, ""5"": 33, ""6"": 36, ""7"": 50, ""8"": 29, ""9"": 24, ""10"": 42}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst0_run6.json
cot,SICLSP,CoT,10,siclsp_T10_inst0,7,True,,False,2979,,2745.0,,,,,,"{""1"": 33, ""2"": 50, ""3"": 34, ""4"": 22, ""5"": 30, ""6"": 36, ""7"": 50, ""8"": 27, ""9"": 22, ""10"": 42}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst0_run7.json
cot,SICLSP,CoT,10,siclsp_T10_inst0,8,True,,False,2970,,2745.0,,,,,,"{""1"": 33, ""2"": 50, ""3"": 34, ""4"": 25, ""5"": 33, ""6"": 36, ""7"": 50, ""8"": 29, ""9"": 24, ""10"": 42}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst0_run8.json
cot,SICLSP,CoT,10,siclsp_T10_inst0,9,True,,False,2990,,2745.0,,,,,,"{""1"": 33, ""2"": 50, ""3"": 34, ""4"": 22, ""5"": 33, ""6"": 36, ""7"": 50, ""8"": 27, ""9"": 24, ""10"": 42}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst0_run9.json
cot,SICLSP,CoT,10,siclsp_T10_inst1,1,True,,False,2292,,2756.0,,,,,,"{""1"": 15, ""2"": 29, ""3"": 23, ""4"": 32, ""5"": 22, ""6"": 22, ""7"": 51, ""8"": 42, ""9"": 40, ""10"": 36}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst1_run1.json
cot,SICLSP,CoT,10,siclsp_T10_inst1,10,False,unparseable_response,False,,,2756.0,,,,,,,data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst1_run10.json
cot,SICLSP,CoT,10,siclsp_T10_inst1,2,True,,False,2674,,2756.0,,,,,,"{""1"": 15, ""2"": 29, ""3"": 21, ""4"": 32, ""5"": 22, ""6"": 22, ""7"": 47, ""8"": 42, ""9"": 40, ""10"": 36}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst1_run2.json
cot,SICLSP,CoT,10,siclsp_T10_inst1,3,True,,False,2653,,2756.0,,,,,,"{""1"": 23, ""2"": 22, ""3"": 22, ""4"": 32, ""5"": 27, ""6"": 22, ""7"": 47, ""8"": 42, ""9"": 40, ""10"": 36}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst1_run3.json
cot,SICLSP,CoT,10,siclsp_T10_inst1,4,False,unparseable_response,False,,,2756.0,,,,,,,data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst1_run4.json
cot,SICLSP,CoT,10,siclsp_T10_inst1,5,True,,False,2293,,2756.0,,,,,,"{""1"": 15, ""2"": 29, ""3"": 21, ""4"": 32, ""5"": 22, ""6"": 22, ""7"": 43, ""8"": 42, ""9"": 40, ""10"": 36}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst1_run5.json
cot,SICLSP,CoT,10,siclsp_T10_inst1,6,True,,False,2654,,2756.0,,,,,,"{""1"": 15, ""2"": 30, ""3"": 25, ""4"": 37, ""5"": 27, ""6"": 26, ""7"": 47, ""8"": 42, ""9"": 40, ""10"": 36}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst1_run6.json
cot,SICLSP,CoT,10,siclsp_T10_inst1,7,False,unparseable_response,False,,,2756.0,,,,,,,data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst1_run7.json
cot,SICLSP,CoT,10,siclsp_T10_inst1,8,False,unparseable_response,False,,,2756.0,,,,,,,data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst1_run8.json
cot,SICLSP,CoT,10,siclsp_T10_inst1,9,True,,False,2294,,2756.0,,,,,,"{""1"": 15, ""2"": 29, ""3"": 23, ""4"": 32, ""5"": 26, ""6"": 22, ""7"": 47, ""8"": 42, ""9"": 40, ""10"": 36}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst1_run9.json
cot,SICLSP,CoT,10,siclsp_T10_inst2,1,True,,True,3187,3098.0,2555.0,21.252446183953033,,,,,"{""1"": 22, ""2"": 32, ""3"": 40, ""4"": 21, ""5"": 35, ""6"": 13, ""7"": 10, ""8"": 17, ""9"": 50, ""10"": 44}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst2_run1.json
cot,SICLSP,CoT,10,siclsp_T10_inst2,10,True,,False,3091,,2555.0,,,,,,"{""1"": 22, ""2"": 32, ""3"": 40, ""4"": 21, ""5"": 31, ""6"": 13, ""7"": 6, ""8"": 17, ""9"": 49, ""10"": 45}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst2_run10.json
cot,SICLSP,CoT,10,siclsp_T10_inst2,2,True,,False,2787,,2555.0,,,,,,"{""1"": 31, ""2"": 23, ""3"": 40, ""4"": 21, ""5"": 35, ""6"": 13, ""7"": 10, ""8"": 17, ""9"": 49, ""10"": 45}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst2_run2.json
cot,SICLSP,CoT,10,siclsp_T10_inst2,3,False,unparseable_response,False,,,2555.0,,,,,,,data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst2_run3.json
cot,SICLSP,CoT,10,siclsp_T10_inst2,4,True,,True,3187,3098.0,2555.0,21.252446183953033,,,,,"{""1"": 22, ""2"": 32, ""3"": 40, ""4"": 21, ""5"": 35, ""6"": 13, ""7"": 10, ""8"": 17, ""9"": 50, ""10"": 44}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst2_run4.json
cot,SICLSP,CoT,10,siclsp_T10_inst2,5,True,,False,0,,2555.0,,,,,,"{""1"": 22, ""2"": 23, ""3"": 13, ""4"": 0, ""5"": 9, ""6"": 0, ""7"": 0, ""8"": 5, ""9"": 31, ""10"": 0}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst2_run5.json
cot,SICLSP,CoT,10,siclsp_T10_inst2,6,True,,False,2877,,2555.0,,,,,,"{""1"": 22, ""2"": 32, ""3"": 40, ""4"": 21, ""5"": 31, ""6"": 13, ""7"": 10, ""8"": 17, ""9"": 49, ""10"": 44}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst2_run6.json
cot,SICLSP,CoT,10,siclsp_T10_inst2,7,True,,False,2787,,2555.0,,,,,,"{""1"": 31, ""2"": 23, ""3"": 40, ""4"": 21, ""5"": 31, ""6"": 13, ""7"": 6, ""8"": 17, ""9"": 49, ""10"": 44}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst2_run7.json
cot,SICLSP,CoT,10,siclsp_T10_inst2,8,True,,False,3197,,2555.0,,,,,,"{""1"": 31, ""2"": 23, ""3"": 40, ""4"": 21, ""5"": 35, ""6"": 13, ""7"": 6, ""8"": 17, ""9"": 49, ""10"": 45}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst2_run8.json
cot,SICLSP,CoT,10,siclsp_T10_inst2,9,True,,False,3194,,2555.0,,,,,,"{""1"": 22, ""2"": 32, ""3"": 40, ""4"": 21, ""5"": 35, ""6"": 0, ""7"": 10, ""8"": 17, ""9"": 50, ""10"": 0}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst2_run9.json
cot,SICLSP,CoT,10,siclsp_T10_inst3,1,False,unparseable_response,False,,,3161.0,,,,,,,data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst3_run1.json
cot,SICLSP,CoT,10,siclsp_T10_inst3,10,True,,False,3535,,3161.0,,,,,,"{""1"": 27, ""2"": 48, ""3"": 11, ""4"": 25, ""5"": 26, ""6"": 18, ""7"": 30, ""8"": 26, ""9"": 38, ""10"": 38}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst3_run10.json
cot,SICLSP,CoT,10,siclsp_T10_inst3,2,True,,False,3535,,3161.0,,,,,,"{""1"": 27, ""2"": 48, ""3"": 11, ""4"": 25, ""5"": 26, ""6"": 18, ""7"": 30, ""8"": 26, ""9"": 38, ""10"": 38}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst3_run2.json
cot,SICLSP,CoT,10,siclsp_T10_inst3,3,True,,False,3535,,3161.0,,,,,,"{""1"": 27, ""2"": 48, ""3"": 11, ""4"": 25, ""5"": 26, ""6"": 18, ""7"": 30, ""8"": 26, ""9"": 38, ""10"": 38}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst3_run3.json
cot,SICLSP,CoT,10,siclsp_T10_inst3,4,True,,False,3535,,3161.0,,,,,,"{""1"": 27, ""2"": 48, ""3"": 11, ""4"": 25, ""5"": 26, ""6"": 18, ""7"": 30, ""8"": 26, ""9"": 38, ""10"": 38}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst3_run4.json
cot,SICLSP,CoT,10,siclsp_T10_inst3,5,True,,False,3500,,3161.0,,,,,,"{""1"": 27, ""2"": 48, ""3"": 11, ""4"": 25, ""5"": 26, ""6"": 25, ""7"": 30, ""8"": 26, ""9"": 38, ""10"": 38}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst3_run5.json
cot,SICLSP,CoT,10,siclsp_T10_inst3,6,True,,False,3535,,3161.0,,,,,,"{""1"": 27, ""2"": 48, ""3"": 11, ""4"": 25, ""5"": 26, ""6"": 18, ""7"": 30, ""8"": 26, ""9"": 38, ""10"": 38}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst3_run6.json
cot,SICLSP,CoT,10,siclsp_T10_inst3,7,True,,False,3535,,3161.0,,,,,,"{""1"": 27, ""2"": 48, ""3"": 11, ""4"": 25, ""5"": 26, ""6"": 18, ""7"": 30, ""8"": 26, ""9"": 38, ""10"": 38}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst3_run7.json
cot,SICLSP,CoT,10,siclsp_T10_inst3,8,True,,False,3535,,3161.0,,,,,,"{""1"": 27, ""2"": 48, ""3"": 11, ""4"": 25, ""5"": 26, ""6"": 18, ""7"": 30, ""8"": 26, ""9"": 38, ""10"": 38}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst3_run8.json
cot,SICLSP,CoT,10,siclsp_T10_inst3,9,True,,False,3535,,3161.0,,,,,,"{""1"": 27, ""2"": 48, ""3"": 11, ""4"": 25, ""5"": 26, ""6"": 18, ""7"": 30, ""8"": 26, ""9"": 38, ""10"": 38}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst3_run9.json
cot,SICLSP,CoT,10,siclsp_T10_inst4,1,True,,False,3033,,2818.0,,,,,,"{""1"": 30, ""2"": 46, ""3"": 27, ""4"": 45, ""5"": 16, ""6"": 31, ""7"": 16, ""8"": 19, ""9"": 47, ""10"": 29}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst4_run1.json
cot,SICLSP,CoT,10,siclsp_T10_inst4,10,True,,False,3033,,2818.0,,,,,,"{""1"": 30, ""2"": 46, ""3"": 27, ""4"": 45, ""5"": 16, ""6"": 31, ""7"": 16, ""8"": 19, ""9"": 47, ""10"": 29}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst4_run10.json
cot,SICLSP,CoT,10,siclsp_T10_inst4,2,True,,False,2893,,2818.0,,,,,,"{""1"": 30, ""2"": 39, ""3"": 27, ""4"": 45, ""5"": 16, ""6"": 28, ""7"": 16, ""8"": 19, ""9"": 47, ""10"": 29}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst4_run2.json
cot,SICLSP,CoT,10,siclsp_T10_inst4,3,True,,False,2993,,2818.0,,,,,,"{""1"": 30, ""2"": 46, ""3"": 27, ""4"": 45, ""5"": 16, ""6"": 31, ""7"": 16, ""8"": 19, ""9"": 47, ""10"": 29}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst4_run3.json
cot,SICLSP,CoT,10,siclsp_T10_inst4,4,True,,False,2893,,2818.0,,,,,,"{""1"": 30, ""2"": 39, ""3"": 27, ""4"": 52, ""5"": 16, ""6"": 28, ""7"": 16, ""8"": 22, ""9"": 47, ""10"": 29}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst4_run4.json
cot,SICLSP,CoT,10,siclsp_T10_inst4,5,True,,False,3033,,2818.0,,,,,,"{""1"": 30, ""2"": 46, ""3"": 0, ""4"": 45, ""5"": 16, ""6"": 31, ""7"": 0, ""8"": 19, ""9"": 47, ""10"": 29}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst4_run5.json
cot,SICLSP,CoT,10,siclsp_T10_inst4,6,True,,False,3033,,2818.0,,,,,,"{""1"": 30, ""2"": 46, ""3"": 27, ""4"": 45, ""5"": 16, ""6"": 31, ""7"": 16, ""8"": 19, ""9"": 47, ""10"": 29}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst4_run6.json
cot,SICLSP,CoT,10,siclsp_T10_inst4,7,True,,False,3033,,2818.0,,,,,,"{""1"": 30, ""2"": 46, ""3"": 27, ""4"": 45, ""5"": 16, ""6"": 31, ""7"": 16, ""8"": 19, ""9"": 47, ""10"": 29}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst4_run7.json
cot,SICLSP,CoT,10,siclsp_T10_inst4,8,True,,False,2993,,2818.0,,,,,,"{""1"": 30, ""2"": 39, ""3"": 27, ""4"": 45, ""5"": 16, ""6"": 28, ""7"": 16, ""8"": 19, ""9"": 47, ""10"": 29}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst4_run8.json
cot,SICLSP,CoT,10,siclsp_T10_inst4,9,True,,False,2893,,2818.0,,,,,,"{""1"": 30, ""2"": 39, ""3"": 27, ""4"": 45, ""5"": 16, ""6"": 28, ""7"": 16, ""8"": 19, ""9"": 47, ""10"": 29}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T10_inst4_run9.json
cot,SICLSP,CoT,15,siclsp_T15_inst0,1,True,,False,4560,,4680.0,,,,,,"{""1"": 30, ""2"": 13, ""3"": 34, ""4"": 41, ""5"": 23, ""6"": 37, ""7"": 43, ""8"": 39, ""9"": 26, ""10"": 42, ""11"": 18, ""12"": 25, ""13"": 42, ""14"": 21, ""15"": 34}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T15_inst0_run1.json
cot,SICLSP,CoT,15,siclsp_T15_inst0,10,True,,False,0,,4680.0,,,,,,"{""1"": 44, ""2"": 0, ""3"": 33, ""4"": 41, ""5"": 23, ""6"": 35, ""7"": 43, ""8"": 39, ""9"": 26, ""10"": 42, ""11"": 18, ""12"": 25, ""13"": 36, ""14"": 21, ""15"": 31}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T15_inst0_run10.json
cot,SICLSP,CoT,15,siclsp_T15_inst0,2,True,,False,0,,4680.0,,,,,,"{""1"": 30, ""2"": 13, ""3"": 34, ""4"": 41, ""5"": 23, ""6"": 37, ""7"": 43, ""8"": 39, ""9"": 26, ""10"": 42, ""11"": 18, ""12"": 25, ""13"": 43, ""14"": 21, ""15"": 39}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T15_inst0_run2.json
cot,SICLSP,CoT,15,siclsp_T15_inst0,3,True,,False,0,,4680.0,,,,,,"{""1"": 44, ""2"": 0, ""3"": 33, ""4"": 25, ""5"": 16, ""6"": 35, ""7"": 36, ""8"": 39, ""9"": 19, ""10"": 37, ""11"": 5, ""12"": 24, ""13"": 36, ""14"": 21, ""15"": 31}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T15_inst0_run3.json
cot,SICLSP,CoT,15,siclsp_T15_inst0,4,True,,False,0,,4680.0,,,,,,"{""1"": 30, ""2"": 13, ""3"": 34, ""4"": 41, ""5"": 25, ""6"": 35, ""7"": 43, ""8"": 39, ""9"": 26, ""10"": 42, ""11"": 18, ""12"": 32, ""13"": 42, ""14"": 26, ""15"": 34}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T15_inst0_run4.json
cot,SICLSP,CoT,15,siclsp_T15_inst0,5,True,,False,4809,,4680.0,,,,,,"{""1"": 30, ""2"": 13, ""3"": 34, ""4"": 41, ""5"": 25, ""6"": 35, ""7"": 43, ""8"": 39, ""9"": 26, ""10"": 42, ""11"": 18, ""12"": 32, ""13"": 42, ""14"": 26, ""15"": 34}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T15_inst0_run5.json
cot,SICLSP,CoT,15,siclsp_T15_inst0,6,True,,False,4809,,4680.0,,,,,,"{""1"": 30, ""2"": 13, ""3"": 34, ""4"": 41, ""5"": 25, ""6"": 35, ""7"": 43, ""8"": 39, ""9"": 26, ""10"": 42, ""11"": 18, ""12"": 32, ""13"": 42, ""14"": 26, ""15"": 34}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T15_inst0_run6.json
cot,SICLSP,CoT,15,siclsp_T15_inst0,7,False,unparseable_response,False,,,4680.0,,,,,,,data/results/direct_cot_siclsp_final/siclsp/siclsp_T15_inst0_run7.json
cot,SICLSP,CoT,15,siclsp_T15_inst0,8,True,,False,0,,4680.0,,,,,,"{""1"": 44, ""2"": 0, ""3"": 33, ""4"": 41, ""5"": 23, ""6"": 35, ""7"": 43, ""8"": 39, ""9"": 26, ""10"": 42, ""11"": 18, ""12"": 25, ""13"": 36, ""14"": 21, ""15"": 31}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T15_inst0_run8.json
cot,SICLSP,CoT,15,siclsp_T15_inst0,9,False,unparseable_response,False,,,4680.0,,,,,,,data/results/direct_cot_siclsp_final/siclsp/siclsp_T15_inst0_run9.json
cot,SICLSP,CoT,15,siclsp_T15_inst1,1,True,,False,4948,,5126.0,,,,,,"{""1"": 35, ""2"": 50, ""3"": 43, ""4"": 28, ""5"": 48, ""6"": 20, ""7"": 25, ""8"": 35, ""9"": 10, ""10"": 25, ""11"": 11, ""12"": 21, ""13"": 15, ""14"": 12, ""15"": 18}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T15_inst1_run1.json
cot,SICLSP,CoT,15,siclsp_T15_inst1,10,True,,False,0,,5126.0,,,,,,"{""1"": 35, ""2"": 50, ""3"": 43, ""4"": 28, ""5"": 48, ""6"": 20, ""7"": 25, ""8"": 34, ""9"": 10, ""10"": 27, ""11"": 11, ""12"": 21, ""13"": 15, ""14"": 12, ""15"": 18}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T15_inst1_run10.json
cot,SICLSP,CoT,15,siclsp_T15_inst1,2,True,,False,5180,,5126.0,,,,,,"{""1"": 35, ""2"": 50, ""3"": 43, ""4"": 28, ""5"": 48, ""6"": 20, ""7"": 25, ""8"": 35, ""9"": 10, ""10"": 25, ""11"": 11, ""12"": 21, ""13"": 15, ""14"": 12, ""15"": 18}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T15_inst1_run2.json
cot,SICLSP,CoT,15,siclsp_T15_inst1,3,True,,False,4824,,5126.0,,,,,,"{""1"": 35, ""2"": 50, ""3"": 43, ""4"": 28, ""5"": 48, ""6"": 20, ""7"": 25, ""8"": 34, ""9"": 10, ""10"": 27, ""11"": 11, ""12"": 21, ""13"": 15, ""14"": 12, ""15"": 18}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T15_inst1_run3.json
cot,SICLSP,CoT,15,siclsp_T15_inst1,4,True,,False,4785,,5126.0,,,,,,"{""1"": 35, ""2"": 50, ""3"": 43, ""4"": 28, ""5"": 48, ""6"": 20, ""7"": 25, ""8"": 34, ""9"": 10, ""10"": 25, ""11"": 11, ""12"": 21, ""13"": 15, ""14"": 12, ""15"": 18}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T15_inst1_run4.json
cot,SICLSP,CoT,15,siclsp_T15_inst1,5,True,,False,5457,,5126.0,,,,,,"{""1"": 35, ""2"": 50, ""3"": 43, ""4"": 28, ""5"": 48, ""6"": 20, ""7"": 25, ""8"": 35, ""9"": 10, ""10"": 25, ""11"": 11, ""12"": 21, ""13"": 15, ""14"": 12, ""15"": 18}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T15_inst1_run5.json
cot,SICLSP,CoT,15,siclsp_T15_inst1,6,True,,False,4948,,5126.0,,,,,,"{""1"": 35, ""2"": 50, ""3"": 43, ""4"": 28, ""5"": 48, ""6"": 20, ""7"": 25, ""8"": 34, ""9"": 10, ""10"": 28, ""11"": 11, ""12"": 21, ""13"": 15, ""14"": 12, ""15"": 21}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T15_inst1_run6.json
cot,SICLSP,CoT,15,siclsp_T15_inst1,7,True,,False,5448,,5126.0,,,,,,"{""1"": 35, ""2"": 50, ""3"": 43, ""4"": 28, ""5"": 48, ""6"": 20, ""7"": 25, ""8"": 45, ""9"": 10, ""10"": 27, ""11"": 11, ""12"": 21, ""13"": 15, ""14"": 12, ""15"": 18}",data/results/direct_cot_siclsp_final/siclsp/siclsp_T15_inst1_run7.json
